group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,0.021662664,0.019697482,0.86,0.14,0.14,0.038142857142857145,True,Aldoa,60
Astrocytes,0.019095154,0.018356357,0.847,0.153,0.153,0.052500000000000005,False,Aldoa,60
Endocrine Cells,0.05641462,0.05816832,0.823,0.177,0.177,0.06633333333333333,False,Aldoa,60
Endothelial Cells,0.019425783,0.028419511,0.75,0.25,0.25,0.0847,False,Aldoa,60
GABAergic Neurons,0.015674047,0.025383102,0.717,0.283,0.283,0.10272727272727272,False,Aldoa,60
Medium Spiny Neurons,-0.0039050062,0.012079953,0.387,0.613,0.387,0.12641666666666665,False,Aldoa,60
Neurons,0.044616483,0.01152211,1.0,0.0,0.0,0.0,True,Aldoc,60
Neural Stem Cells,-0.046828646,0.0186704,0.009,0.991,0.009,0.0045,True,Aldoc,60
Medium Spiny Neurons,0.016543994,0.010118862,0.945,0.055,0.055,0.021333333333333333,True,Aldoc,60
Oligodendrocyte Precursor Cells,0.018655512,0.012256861,0.939,0.061,0.061,0.03125,True,Aldoc,60
Excitatory Neurons,0.014329006,0.014293132,0.837,0.163,0.163,0.057600000000000005,False,Aldoc,60
Endothelial Cells,-0.02492302,0.028096449,0.189,0.811,0.189,0.0795,False,Aldoc,60
Endocrine Cells,-0.048256367,0.057512913,0.206,0.794,0.206,0.09757142857142857,False,Aldoc,60
GABAergic Neurons,0.011140856,0.021864807,0.689,0.311,0.311,0.12425,False,Aldoc,60
Myocytes,0.011401588,0.023113586,0.681,0.319,0.319,0.14588888888888887,False,Aldoc,60
Microglia,0.006008853,0.019782173,0.621,0.379,0.379,0.1692,False,Aldoc,60
Astrocytes,0.004479981,0.020337643,0.611,0.389,0.389,0.18918181818181817,False,Aldoc,60
Oligodendrocytes,0.0019834663,0.0103991665,0.581,0.419,0.419,0.20833333333333334,False,Aldoc,60
Oligodendrocytes,-0.030026097,0.0099399015,0.001,0.999,0.001,0.001,True,Anln,60
Medium Spiny Neurons,-0.00948369,0.009732451,0.163,0.837,0.163,0.082,False,Anln,60
Neurons,0.009544567,0.011922431,0.785,0.215,0.215,0.12633333333333333,False,Anln,60
Oligodendrocyte Precursor Cells,0.009580676,0.012047892,0.78,0.22,0.22,0.14975,False,Anln,60
Neural Stem Cells,0.00717343,0.020379193,0.64,0.36,0.36,0.1918,False,Anln,60
Endothelial Cells,-0.00886465,0.030478857,0.394,0.606,0.394,0.2255,False,Anln,60
Excitatory Neurons,0.0034241688,0.013202614,0.598,0.402,0.402,0.2507142857142857,False,Anln,60
Microglia,-0.0039894306,0.01773008,0.407,0.593,0.407,0.27025,False,Anln,60
Myocytes,0.004382524,0.022693353,0.58,0.42,0.42,0.28688888888888886,False,Anln,60
Endocrine Cells,0.010044054,0.057439793,0.571,0.429,0.429,0.3011,False,Anln,60
Astrocytes,0.0009642664,0.016999345,0.543,0.457,0.457,0.3152727272727272,False,Anln,60
GABAergic Neurons,-0.0012827808,0.02040239,0.496,0.504,0.496,0.3303333333333333,False,Anln,60
Neural Stem Cells,-0.07038441,0.020094488,0.0,1.0,0.0,0.0,True,Anxa2,60
Oligodendrocytes,-0.012963894,0.009784455,0.079,0.921,0.079,0.0395,True,Anxa2,60
Medium Spiny Neurons,-0.010892643,0.009720524,0.127,0.873,0.127,0.06866666666666667,False,Anxa2,60
Neurons,0.008954879,0.011902479,0.77,0.23,0.23,0.10900000000000001,False,Anxa2,60
Oligodendrocyte Precursor Cells,0.0087452615,0.012053826,0.761,0.239,0.239,0.135,False,Anxa2,60
Myocytes,0.0066409796,0.022735033,0.615,0.385,0.385,0.17666666666666667,False,Anxa2,60
Excitatory Neurons,0.0030782938,0.013205537,0.587,0.413,0.413,0.21042857142857144,False,Anxa2,60
Endocrine Cells,-0.01002956,0.057450544,0.434,0.566,0.434,0.238375,False,Anxa2,60
Endothelial Cells,-0.0045353184,0.029911442,0.446,0.554,0.446,0.2614444444444445,False,Anxa2,60
Microglia,-0.00015015126,0.017779527,0.486,0.514,0.486,0.28390000000000004,False,Anxa2,60
Astrocytes,-0.00055409764,0.017167881,0.507,0.493,0.493,0.30290909090909096,False,Anxa2,60
GABAergic Neurons,-0.0010849828,0.020418303,0.5,0.5,0.5,0.31933333333333336,False,Anxa2,60
Endocrine Cells,-0.2330911,0.05748596,0.0,1.0,0.0,0.0,True,Apod,60
Oligodendrocytes,-0.05639934,0.010851501,0.0,1.0,0.0,0.0,True,Apod,60
Medium Spiny Neurons,-0.009873017,0.009800481,0.154,0.846,0.154,0.051333333333333335,False,Apod,60
Neurons,0.009632554,0.0118671395,0.789,0.211,0.211,0.09125,False,Apod,60
Myocytes,0.01800766,0.023123087,0.769,0.231,0.231,0.1192,False,Apod,60
Oligodendrocyte Precursor Cells,0.008281542,0.0120530445,0.752,0.248,0.248,0.14066666666666666,False,Apod,60
Neural Stem Cells,0.009574119,0.020299986,0.68,0.32,0.32,0.1662857142857143,False,Apod,60
Microglia,-0.006099364,0.017822774,0.362,0.638,0.362,0.19074999999999998,False,Apod,60
Endothelial Cells,0.010006851,0.028935649,0.63,0.37,0.37,0.21066666666666667,False,Apod,60
Excitatory Neurons,0.0027857972,0.013231234,0.582,0.418,0.418,0.2314,False,Apod,60
Astrocytes,-0.0018454621,0.01733296,0.474,0.526,0.474,0.2534545454545455,False,Apod,60
GABAergic Neurons,-0.0007472383,0.020474814,0.505,0.495,0.495,0.27358333333333335,False,Apod,60
Medium Spiny Neurons,-0.032820776,0.0102070365,0.0,1.0,0.0,0.0,True,Arc,60
Neurons,0.018026052,0.011778543,0.942,0.058,0.058,0.029,True,Arc,60
Oligodendrocyte Precursor Cells,0.017290983,0.01205819,0.924,0.076,0.076,0.04466666666666667,True,Arc,60
Oligodendrocytes,-0.012560871,0.010030248,0.093,0.907,0.093,0.05675,False,Arc,60
Myocytes,0.014867688,0.022717774,0.727,0.273,0.273,0.1,False,Arc,60
Excitatory Neurons,0.0067762523,0.014436393,0.675,0.325,0.325,0.13749999999999998,False,Arc,60
Endocrine Cells,-0.021516815,0.057474744,0.37,0.63,0.37,0.17071428571428568,False,Arc,60
GABAergic Neurons,0.005827118,0.02095091,0.624,0.376,0.376,0.19637499999999997,False,Arc,60
Astrocytes,0.0038713233,0.017153233,0.613,0.387,0.387,0.21755555555555553,False,Arc,60
Microglia,-0.0033610903,0.018120063,0.422,0.578,0.422,0.238,False,Arc,60
Neural Stem Cells,0.0030248496,0.020416014,0.563,0.437,0.437,0.2560909090909091,False,Arc,60
Endothelial Cells,0.00011021455,0.030140901,0.501,0.499,0.499,0.2763333333333333,False,Arc,60
Oligodendrocytes,-0.043721024,0.010174774,0.0,1.0,0.0,0.0,True,Arrdc3,60
Medium Spiny Neurons,-0.012632576,0.00980966,0.093,0.907,0.093,0.0465,True,Arrdc3,60
Oligodendrocyte Precursor Cells,0.010416971,0.012060095,0.805,0.195,0.195,0.09600000000000002,False,Arrdc3,60
Neurons,0.008231913,0.0118566835,0.757,0.243,0.243,0.13275,False,Arrdc3,60
Neural Stem Cells,0.010011309,0.020144876,0.691,0.309,0.309,0.168,False,Arrdc3,60
Microglia,-0.0063377656,0.017805004,0.36,0.64,0.36,0.20000000000000004,False,Arrdc3,60
Endothelial Cells,-0.008622592,0.030387161,0.395,0.605,0.395,0.2278571428571429,False,Arrdc3,60
Myocytes,0.0049020136,0.022696864,0.588,0.412,0.412,0.250875,False,Arrdc3,60
Excitatory Neurons,0.0026766616,0.013286242,0.58,0.42,0.42,0.26966666666666667,False,Arrdc3,60
Astrocytes,0.00041347704,0.017098622,0.53,0.47,0.47,0.2897,False,Arrdc3,60
GABAergic Neurons,-0.0016968095,0.020520661,0.491,0.509,0.491,0.30800000000000005,False,Arrdc3,60
Endocrine Cells,-0.00080652843,0.057455625,0.508,0.492,0.492,0.32333333333333336,False,Arrdc3,60
Oligodendrocytes,-0.056673095,0.0102643985,0.0,1.0,0.0,0.0,True,Aspa,60
Medium Spiny Neurons,-0.011935712,0.009714903,0.104,0.896,0.104,0.052,False,Aspa,60
Myocytes,0.023212252,0.022714013,0.843,0.157,0.157,0.08700000000000001,False,Aspa,60
Oligodendrocyte Precursor Cells,0.0083477255,0.012053265,0.753,0.247,0.247,0.127,False,Aspa,60
Neurons,0.0073497915,0.011910652,0.729,0.271,0.271,0.1558,False,Aspa,60
Neural Stem Cells,0.0069044987,0.020428035,0.636,0.364,0.364,0.1905,False,Aspa,60
Microglia,-0.005500979,0.017725183,0.373,0.627,0.373,0.21657142857142858,False,Aspa,60
Endothelial Cells,-0.009746161,0.03043792,0.383,0.617,0.383,0.237375,False,Aspa,60
Excitatory Neurons,0.0023195485,0.013204014,0.568,0.432,0.432,0.259,False,Aspa,60
Endocrine Cells,0.004869899,0.057455394,0.538,0.462,0.462,0.2793,False,Aspa,60
Astrocytes,-0.001383845,0.017027745,0.484,0.516,0.484,0.2979090909090909,False,Aspa,60
GABAergic Neurons,-0.0019630468,0.020406812,0.484,0.516,0.484,0.3134166666666667,False,Aspa,60
Myocytes,0.0626932,0.022843547,0.998,0.002,0.002,0.002,True,Atf4,60
Endocrine Cells,0.17201431,0.05812954,0.996,0.004,0.004,0.003,True,Atf4,60
Medium Spiny Neurons,-0.014035203,0.010009461,0.073,0.927,0.073,0.026333333333333334,True,Atf4,60
Oligodendrocytes,0.015017309,0.01026289,0.916,0.084,0.084,0.04075,True,Atf4,60
Neural Stem Cells,0.02414627,0.019649843,0.885,0.115,0.115,0.055600000000000004,False,Atf4,60
Neurons,0.0077843363,0.011361216,0.757,0.243,0.243,0.08683333333333333,False,Atf4,60
Oligodendrocyte Precursor Cells,0.004183202,0.012105877,0.641,0.359,0.359,0.12571428571428572,False,Atf4,60
GABAergic Neurons,-0.0077792304,0.022105204,0.376,0.624,0.376,0.157,False,Atf4,60
Endothelial Cells,-0.0064428537,0.029917987,0.415,0.585,0.415,0.18566666666666667,False,Atf4,60
Excitatory Neurons,0.0018071829,0.01404297,0.552,0.448,0.448,0.21190000000000003,False,Atf4,60
Astrocytes,-0.0023791047,0.017263597,0.464,0.536,0.464,0.23481818181818184,False,Atf4,60
Microglia,0.00075883785,0.018348465,0.496,0.504,0.496,0.25658333333333333,False,Atf4,60
Myocytes,-0.0387157,0.022756055,0.049,0.951,0.049,0.049,True,Atf5,60
Oligodendrocytes,0.013665448,0.00990458,0.905,0.095,0.095,0.07200000000000001,False,Atf5,60
Oligodendrocyte Precursor Cells,0.012748537,0.012053046,0.851,0.149,0.149,0.09766666666666668,False,Atf5,60
Neurons,0.011739555,0.011834082,0.833,0.167,0.167,0.11500000000000002,False,Atf5,60
Endocrine Cells,-0.04287984,0.057457805,0.23,0.77,0.23,0.138,False,Atf5,60
Medium Spiny Neurons,-0.0064164153,0.00978132,0.263,0.737,0.263,0.15883333333333335,False,Atf5,60
Neural Stem Cells,0.01007833,0.02001739,0.693,0.307,0.307,0.18,False,Atf5,60
Astrocytes,0.006563462,0.017119233,0.666,0.334,0.334,0.19925,False,Atf5,60
Excitatory Neurons,0.0055081663,0.013274795,0.655,0.345,0.345,0.21544444444444444,False,Atf5,60
Endothelial Cells,-0.004140429,0.030188283,0.453,0.547,0.453,0.2392,False,Atf5,60
GABAergic Neurons,0.00019587562,0.020693144,0.522,0.478,0.478,0.2609090909090909,False,Atf5,60
Microglia,0.0015794834,0.017865198,0.519,0.481,0.481,0.27925,False,Atf5,60
Myocytes,-0.072399095,0.023020608,0.0,1.0,0.0,0.0,True,Atp1b2,60
Neural Stem Cells,-0.110858865,0.01916853,0.0,1.0,0.0,0.0,True,Atp1b2,60
Neurons,0.028505825,0.010811357,0.996,0.004,0.004,0.0013333333333333333,True,Atp1b2,60
Endocrine Cells,-0.0864021,0.057516273,0.064,0.936,0.064,0.017,True,Atp1b2,60
Oligodendrocytes,-0.014038527,0.010344407,0.076,0.924,0.076,0.028800000000000003,True,Atp1b2,60
Astrocytes,-0.024613965,0.020554552,0.11,0.89,0.11,0.042333333333333334,True,Atp1b2,60
Endothelial Cells,-0.015303406,0.028569164,0.294,0.706,0.294,0.07828571428571429,False,Atp1b2,60
Oligodendrocyte Precursor Cells,0.004211886,0.01227555,0.639,0.361,0.361,0.113625,False,Atp1b2,60
Medium Spiny Neurons,0.0019253449,0.009550152,0.595,0.405,0.405,0.14600000000000002,False,Atp1b2,60
Excitatory Neurons,0.0031197977,0.014036077,0.585,0.415,0.415,0.1729,False,Atp1b2,60
GABAergic Neurons,0.003564382,0.021616472,0.576,0.424,0.424,0.19572727272727272,False,Atp1b2,60
Microglia,-0.0002449892,0.018890813,0.484,0.516,0.484,0.21975,False,Atp1b2,60
Endocrine Cells,-0.42337182,0.05755937,0.0,1.0,0.0,0.0,True,B2m,60
Myocytes,0.13076368,0.023152424,1.0,0.0,0.0,0.0,True,B2m,60
Microglia,0.052085686,0.02267356,0.989,0.011,0.011,0.0036666666666666666,True,B2m,60
Oligodendrocytes,0.02253405,0.010325414,0.985,0.015,0.015,0.0065,True,B2m,60
Neurons,0.023809712,0.011653761,0.978,0.022,0.022,0.009600000000000001,True,B2m,60
Oligodendrocyte Precursor Cells,0.018047892,0.012082707,0.934,0.066,0.066,0.019,True,B2m,60
Neural Stem Cells,-0.028651673,0.019877499,0.089,0.911,0.089,0.029,True,B2m,60
Endothelial Cells,-0.03440396,0.027790418,0.104,0.896,0.104,0.038375,True,B2m,60
Astrocytes,0.01797008,0.017542314,0.845,0.155,0.155,0.05133333333333333,False,B2m,60
Excitatory Neurons,0.00410437,0.013581199,0.615,0.385,0.385,0.0847,False,B2m,60
Medium Spiny Neurons,0.0024348197,0.009956583,0.607,0.393,0.393,0.11272727272727273,False,B2m,60
GABAergic Neurons,0.002279633,0.02074832,0.552,0.448,0.448,0.14066666666666666,False,B2m,60
Oligodendrocytes,-0.011584117,0.009680766,0.107,0.893,0.107,0.107,False,Bcam,60
Medium Spiny Neurons,-0.010322992,0.009719722,0.14,0.86,0.14,0.1235,False,Bcam,60
Oligodendrocyte Precursor Cells,0.0092887115,0.012055851,0.772,0.228,0.228,0.15833333333333333,False,Bcam,60
Neurons,0.008271235,0.011897186,0.757,0.243,0.243,0.1795,False,Bcam,60
Myocytes,0.0087423595,0.022687,0.645,0.355,0.355,0.21459999999999999,False,Bcam,60
Microglia,-0.0046646474,0.017718863,0.386,0.614,0.386,0.24316666666666667,False,Bcam,60
Endothelial Cells,-0.0078018093,0.029963741,0.401,0.599,0.401,0.26571428571428574,False,Bcam,60
Excitatory Neurons,0.0032306598,0.013204371,0.591,0.409,0.409,0.283625,False,Bcam,60
Endocrine Cells,-0.013299024,0.05745135,0.414,0.586,0.414,0.29811111111111116,False,Bcam,60
Astrocytes,0.0013840871,0.017021904,0.555,0.445,0.445,0.3128,False,Bcam,60
Neural Stem Cells,-0.00083543285,0.020485682,0.477,0.523,0.477,0.3277272727272727,False,Bcam,60
GABAergic Neurons,-0.001703465,0.020408247,0.491,0.509,0.491,0.3413333333333333,False,Bcam,60
Myocytes,0.04511389,0.02279844,0.978,0.022,0.022,0.022,True,Capn2,60
Endocrine Cells,-0.06273745,0.05747071,0.129,0.871,0.129,0.0755,False,Capn2,60
Neurons,0.01275984,0.01163236,0.859,0.141,0.141,0.09733333333333333,False,Capn2,60
Oligodendrocyte Precursor Cells,0.011841594,0.012073413,0.832,0.168,0.168,0.11499999999999999,False,Capn2,60
Astrocytes,0.0090734465,0.017461054,0.709,0.291,0.291,0.15019999999999997,False,Capn2,60
Neural Stem Cells,-0.010173147,0.019857114,0.292,0.708,0.292,0.1738333333333333,False,Capn2,60
Oligodendrocytes,-0.005047058,0.010021679,0.324,0.676,0.324,0.19528571428571428,False,Capn2,60
Excitatory Neurons,0.0046892553,0.013405242,0.636,0.364,0.364,0.21637499999999998,False,Capn2,60
Medium Spiny Neurons,-0.003277715,0.009962781,0.387,0.613,0.387,0.2353333333333333,False,Capn2,60
GABAergic Neurons,0.0039031943,0.020976407,0.586,0.414,0.414,0.2532,False,Capn2,60
Endothelial Cells,-0.002845362,0.029604416,0.465,0.535,0.465,0.27245454545454545,False,Capn2,60
Microglia,0.00088251685,0.017981943,0.498,0.502,0.498,0.29125,False,Capn2,60
Myocytes,-0.06593449,0.022872662,0.0,1.0,0.0,0.0,True,Car2,60
Neurons,0.03444549,0.011446591,0.999,0.001,0.001,0.0005,True,Car2,60
Neural Stem Cells,0.043637976,0.019631486,0.992,0.008,0.008,0.0030000000000000005,True,Car2,60
Oligodendrocytes,0.02839781,0.013753035,0.978,0.022,0.022,0.00775,True,Car2,60
Medium Spiny Neurons,0.017119294,0.009513203,0.958,0.042,0.042,0.014600000000000002,True,Car2,60
Oligodendrocyte Precursor Cells,0.017005818,0.012052262,0.921,0.079,0.079,0.025333333333333336,True,Car2,60
Endocrine Cells,-0.047879253,0.057438347,0.206,0.794,0.206,0.05114285714285714,False,Car2,60
Excitatory Neurons,0.009210077,0.01369608,0.749,0.251,0.251,0.076125,False,Car2,60
Endothelial Cells,-0.010391572,0.028643813,0.361,0.639,0.361,0.10777777777777778,False,Car2,60
GABAergic Neurons,0.0056507653,0.0212158,0.617,0.383,0.383,0.1353,False,Car2,60
Astrocytes,0.0025550865,0.018168239,0.574,0.426,0.426,0.16172727272727272,False,Car2,60
Microglia,-0.0019105889,0.018653775,0.451,0.549,0.451,0.18583333333333332,False,Car2,60
Oligodendrocytes,-0.010997667,0.009683548,0.121,0.879,0.121,0.121,False,Cav1,60
Medium Spiny Neurons,-0.010136969,0.009729813,0.144,0.856,0.144,0.1325,False,Cav1,60
Oligodendrocyte Precursor Cells,0.010933388,0.012075872,0.814,0.186,0.186,0.15033333333333335,False,Cav1,60
Neurons,0.009260385,0.0119166635,0.78,0.22,0.22,0.16775,False,Cav1,60
Endothelial Cells,-0.017677996,0.030012894,0.279,0.721,0.279,0.19,False,Cav1,60
Myocytes,0.007440202,0.022688067,0.628,0.372,0.372,0.22033333333333335,False,Cav1,60
Microglia,-0.004791878,0.017722717,0.386,0.614,0.386,0.24400000000000002,False,Cav1,60
Excitatory Neurons,0.0034678574,0.013206125,0.598,0.402,0.402,0.26375000000000004,False,Cav1,60
Neural Stem Cells,0.0038091692,0.020471632,0.578,0.422,0.422,0.2813333333333334,False,Cav1,60
Astrocytes,0.0011749128,0.017016176,0.549,0.451,0.451,0.29830000000000007,False,Cav1,60
Endocrine Cells,0.0039560245,0.05744723,0.536,0.464,0.464,0.3133636363636364,False,Cav1,60
GABAergic Neurons,-0.001218627,0.02040119,0.498,0.502,0.498,0.32875000000000004,False,Cav1,60
Neural Stem Cells,0.09745512,0.018257253,1.0,0.0,0.0,0.0,True,Ccnd2,60
Oligodendrocytes,-0.0108096935,0.009701622,0.125,0.875,0.125,0.0625,False,Ccnd2,60
Medium Spiny Neurons,-0.010984652,0.009897749,0.128,0.872,0.128,0.08433333333333333,False,Ccnd2,60
Endocrine Cells,-0.058207106,0.05745892,0.142,0.858,0.142,0.09875,False,Ccnd2,60
Myocytes,-0.02430961,0.022717305,0.146,0.854,0.146,0.1082,False,Ccnd2,60
Oligodendrocyte Precursor Cells,0.009661199,0.012065018,0.782,0.218,0.218,0.1265,False,Ccnd2,60
Neurons,0.006336696,0.011875071,0.702,0.298,0.298,0.151,False,Ccnd2,60
Excitatory Neurons,0.00558627,0.013407808,0.655,0.345,0.345,0.17525,False,Ccnd2,60
Microglia,-0.0049670516,0.017773688,0.382,0.618,0.382,0.1982222222222222,False,Ccnd2,60
Endothelial Cells,-0.0087898,0.030248653,0.394,0.606,0.394,0.2178,False,Ccnd2,60
GABAergic Neurons,-0.0020782116,0.02057668,0.479,0.521,0.479,0.24154545454545454,False,Ccnd2,60
Astrocytes,-0.0004713521,0.017082807,0.509,0.491,0.491,0.26233333333333336,False,Ccnd2,60
Oligodendrocytes,-0.051492833,0.010217738,0.0,1.0,0.0,0.0,True,Ccp110,60
Myocytes,-0.046752598,0.0227772,0.015,0.985,0.015,0.0075,True,Ccp110,60
Medium Spiny Neurons,-0.013297813,0.009801626,0.079,0.921,0.079,0.03133333333333333,True,Ccp110,60
Neural Stem Cells,0.015908796,0.0200647,0.776,0.224,0.224,0.0795,False,Ccp110,60
Oligodendrocyte Precursor Cells,0.0077331495,0.012067481,0.74,0.26,0.26,0.11560000000000001,False,Ccp110,60
Neurons,0.0062579955,0.011802833,0.701,0.299,0.299,0.14616666666666667,False,Ccp110,60
Endothelial Cells,-0.010707214,0.030361895,0.362,0.638,0.362,0.177,False,Ccp110,60
Endocrine Cells,-0.021728983,0.0574578,0.367,0.633,0.367,0.20074999999999998,False,Ccp110,60
Microglia,-0.0054634945,0.017788285,0.373,0.627,0.373,0.21988888888888888,False,Ccp110,60
Excitatory Neurons,0.0027897242,0.013329331,0.581,0.419,0.419,0.23979999999999996,False,Ccp110,60
GABAergic Neurons,-0.0017724462,0.020597873,0.49,0.51,0.49,0.2625454545454545,False,Ccp110,60
Astrocytes,-0.0007078135,0.017080408,0.502,0.498,0.498,0.2821666666666667,False,Ccp110,60
Microglia,0.04255466,0.01878269,0.988,0.012,0.012,0.012,True,Cd9,60
Myocytes,0.034318805,0.022741375,0.937,0.063,0.063,0.0375,True,Cd9,60
Oligodendrocyte Precursor Cells,0.016570859,0.0120754205,0.915,0.085,0.085,0.05333333333333334,False,Cd9,60
Oligodendrocytes,-0.011466976,0.009874692,0.117,0.883,0.117,0.06925,False,Cd9,60
Medium Spiny Neurons,-0.009868078,0.009724884,0.154,0.846,0.154,0.08620000000000001,False,Cd9,60
Neural Stem Cells,-0.016416103,0.020161677,0.206,0.794,0.206,0.10616666666666667,False,Cd9,60
Neurons,0.009753696,0.011901636,0.793,0.207,0.207,0.12057142857142857,False,Cd9,60
Excitatory Neurons,0.0035216701,0.013207755,0.6,0.4,0.4,0.1555,False,Cd9,60
Astrocytes,0.0024514955,0.017139036,0.575,0.425,0.425,0.18544444444444444,False,Cd9,60
Endothelial Cells,-0.0033413079,0.030257082,0.46,0.54,0.46,0.2129,False,Cd9,60
Endocrine Cells,-0.0044723707,0.05745463,0.475,0.525,0.475,0.23672727272727273,False,Cd9,60
