,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Neurons,0.00993248,0.01380412,0.764,0.236,0.236,0.16799999999999998,False,Acss1
Myocytes,-0.010931798,0.018722305,0.29,0.71,0.29,0.20866666666666664,False,Acss1
Excitatory Neurons,0.0052617276,0.012464628,0.655,0.345,0.345,0.24274999999999997,False,Acss1
Endocrine Cells,0.0071115494,0.027735958,0.609,0.391,0.391,0.2724,False,Acss1
Endothelial Cells,-0.008748519,0.030995462,0.395,0.605,0.395,0.29283333333333333,False,Acss1
Microglia,-0.002510632,0.01814479,0.434,0.566,0.434,0.313,False,Acss1
Medium Spiny Neurons,0.0008837144,0.009575232,0.557,0.443,0.443,0.32925,False,Acss1
Neural Stem Cells,-0.0025177281,0.021449886,0.444,0.556,0.444,0.34199999999999997,False,Acss1
Astrocytes,0.0013764406,0.016524429,0.555,0.445,0.445,0.35229999999999995,False,Acss1
Oligodendrocytes,-0.0005096648,0.010337163,0.489,0.511,0.489,0.3647272727272727,False,Acss1
GABAergic Neurons,-0.0010451329,0.01951469,0.5,0.5,0.5,0.37599999999999995,False,Acss1
Oligodendrocyte Precursor Cells,0.012877935,0.011253358,0.877,0.123,0.123,0.123,False,Acvrl1
Neurons,0.009729929,0.013814996,0.759,0.241,0.241,0.182,False,Acvrl1
Excitatory Neurons,0.004928348,0.012436203,0.653,0.347,0.347,0.237,False,Acvrl1
Astrocytes,0.004523164,0.016214894,0.636,0.364,0.364,0.26875,False,Acvrl1
Myocytes,-0.005461923,0.018714793,0.379,0.621,0.379,0.2908,False,Acvrl1
Endocrine Cells,0.007275343,0.027823213,0.611,0.389,0.389,0.30716666666666664,False,Acvrl1
Medium Spiny Neurons,-0.0024081697,0.009526382,0.406,0.594,0.406,0.3212857142857143,False,Acvrl1
Neural Stem Cells,0.003531746,0.021572037,0.571,0.429,0.429,0.33475,False,Acvrl1
Endothelial Cells,-0.0037373332,0.03041444,0.457,0.543,0.457,0.34833333333333333,False,Acvrl1
Microglia,-0.00049659074,0.018108571,0.476,0.524,0.476,0.3611,False,Acvrl1
Oligodendrocytes,-0.00071008207,0.010364668,0.484,0.516,0.484,0.37227272727272726,False,Acvrl1
GABAergic Neurons,-0.0011502085,0.019476429,0.498,0.502,0.498,0.38275,False,Acvrl1
Oligodendrocyte Precursor Cells,0.013239826,0.011358061,0.88,0.12,0.12,0.12,False,Adamts1
Oligodendrocytes,0.009886447,0.010070374,0.845,0.155,0.155,0.1375,False,Adamts1
Neurons,0.009892681,0.013824174,0.763,0.237,0.237,0.17066666666666666,False,Adamts1
Endocrine Cells,0.016744187,0.027838092,0.734,0.266,0.266,0.1945,False,Adamts1
Myocytes,0.009744164,0.018853942,0.689,0.311,0.311,0.2178,False,Adamts1
Neural Stem Cells,0.010436834,0.0214608,0.687,0.313,0.313,0.23366666666666666,False,Adamts1
Excitatory Neurons,0.005174531,0.012458805,0.655,0.345,0.345,0.24957142857142856,False,Adamts1
Astrocytes,0.0033427803,0.016271306,0.603,0.397,0.397,0.268,False,Adamts1
Endothelial Cells,-0.0047141616,0.030697256,0.446,0.554,0.446,0.2877777777777778,False,Adamts1
Microglia,0.00012495543,0.018091196,0.49,0.51,0.49,0.308,False,Adamts1
GABAergic Neurons,-0.0014751906,0.019498084,0.493,0.507,0.493,0.32481818181818184,False,Adamts1
Medium Spiny Neurons,-0.00041230282,0.009581164,0.497,0.503,0.497,0.33916666666666667,False,Adamts1
Oligodendrocyte Precursor Cells,0.012619608,0.011603387,0.859,0.141,0.141,0.141,False,Adarb1
Endocrine Cells,0.026113639,0.02800369,0.815,0.185,0.185,0.16299999999999998,False,Adarb1
Myocytes,0.011886132,0.01878687,0.721,0.279,0.279,0.20166666666666666,False,Adarb1
Neurons,0.0057566375,0.013257142,0.673,0.327,0.327,0.23299999999999998,False,Adarb1
Oligodendrocytes,-0.0045390134,0.010122996,0.342,0.658,0.342,0.2548,False,Adarb1
Astrocytes,0.004932957,0.016524833,0.641,0.359,0.359,0.27216666666666667,False,Adarb1
Excitatory Neurons,0.004648301,0.012678434,0.64,0.36,0.36,0.2847142857142857,False,Adarb1
Endothelial Cells,-0.010819377,0.03081755,0.363,0.637,0.363,0.2945,False,Adarb1
Neural Stem Cells,0.0054762326,0.021443624,0.604,0.396,0.396,0.30577777777777776,False,Adarb1
Microglia,-0.00149781,0.018252667,0.459,0.541,0.459,0.3211,False,Adarb1
GABAergic Neurons,0.00050472183,0.02002038,0.527,0.473,0.473,0.3349090909090909,False,Adarb1
Medium Spiny Neurons,-0.0006942123,0.009523172,0.487,0.513,0.487,0.3475833333333333,False,Adarb1
Myocytes,0.05348162,0.018899448,0.998,0.002,0.002,0.002,True,Adcy1
Oligodendrocyte Precursor Cells,0.015875103,0.011695113,0.909,0.091,0.091,0.0465,True,Adcy1
Neurons,0.012304516,0.0134684155,0.813,0.187,0.187,0.09333333333333334,False,Adcy1
Excitatory Neurons,0.012006674,0.013478239,0.809,0.191,0.191,0.11775000000000001,False,Adcy1
Astrocytes,0.0064590485,0.016540527,0.668,0.332,0.332,0.16060000000000002,False,Adcy1
Neural Stem Cells,0.0069130985,0.021373136,0.63,0.37,0.37,0.1955,False,Adcy1
Oligodendrocytes,-0.0031728463,0.010121788,0.405,0.595,0.405,0.22542857142857145,False,Adcy1
Endothelial Cells,-0.0069661927,0.030759653,0.41,0.59,0.41,0.2485,False,Adcy1
Microglia,-0.003641685,0.018350504,0.415,0.585,0.415,0.267,False,Adcy1
Medium Spiny Neurons,0.0013801238,0.009522876,0.57,0.43,0.43,0.2833,False,Adcy1
GABAergic Neurons,0.0025897557,0.020469531,0.562,0.438,0.438,0.2973636363636364,False,Adcy1
Endocrine Cells,0.002227568,0.027733533,0.538,0.462,0.462,0.3110833333333334,False,Adcy1
Myocytes,-0.051243596,0.018843567,0.001,0.999,0.001,0.001,True,Adgrf5
Oligodendrocyte Precursor Cells,0.014133509,0.011359678,0.896,0.104,0.104,0.0525,False,Adgrf5
Neurons,0.008396399,0.013750999,0.728,0.272,0.272,0.12566666666666668,False,Adgrf5
Endothelial Cells,-0.012922163,0.029375648,0.332,0.668,0.332,0.17725000000000002,False,Adgrf5
Excitatory Neurons,0.0052012927,0.012447725,0.655,0.345,0.345,0.21080000000000002,False,Adgrf5
Astrocytes,0.0048818975,0.01627425,0.641,0.359,0.359,0.23550000000000001,False,Adgrf5
Medium Spiny Neurons,0.0031088856,0.009533558,0.641,0.359,0.359,0.25314285714285717,False,Adgrf5
Neural Stem Cells,0.0052335244,0.021527546,0.599,0.401,0.401,0.271625,False,Adgrf5
Microglia,-0.0027735205,0.018098846,0.429,0.571,0.429,0.2891111111111111,False,Adgrf5
Endocrine Cells,-0.0038213015,0.027822172,0.449,0.551,0.449,0.3051,False,Adgrf5
Oligodendrocytes,-0.00056673086,0.010324905,0.487,0.513,0.487,0.3216363636363636,False,Adgrf5
GABAergic Neurons,-0.0005604366,0.019498358,0.505,0.495,0.495,0.3360833333333333,False,Adgrf5
Oligodendrocyte Precursor Cells,0.012788599,0.011464243,0.869,0.131,0.131,0.131,False,Adgrg1
Oligodendrocytes,0.008956476,0.010032736,0.814,0.186,0.186,0.1585,False,Adgrg1
Neurons,0.010085417,0.013779505,0.767,0.233,0.233,0.18333333333333335,False,Adgrg1
Myocytes,0.0144650955,0.018760247,0.765,0.235,0.235,0.19625,False,Adgrg1
Microglia,-0.008926705,0.018197056,0.322,0.678,0.322,0.22139999999999999,False,Adgrg1
Excitatory Neurons,0.0054114773,0.012444299,0.661,0.339,0.339,0.241,False,Adgrg1
Neural Stem Cells,0.004108889,0.021313548,0.581,0.419,0.419,0.2664285714285714,False,Adgrg1
Medium Spiny Neurons,0.0011372853,0.009584514,0.564,0.436,0.436,0.287625,False,Adgrg1
Endothelial Cells,-0.0047326167,0.030913252,0.446,0.554,0.446,0.3052222222222223,False,Adgrg1
Endocrine Cells,0.001832489,0.027756669,0.535,0.465,0.465,0.32120000000000004,False,Adgrg1
Astrocytes,-0.0020397173,0.01650735,0.469,0.531,0.469,0.3346363636363636,False,Adgrg1
GABAergic Neurons,-0.0003778046,0.019514414,0.509,0.491,0.491,0.3476666666666666,False,Adgrg1
Medium Spiny Neurons,-0.016096866,0.0095818695,0.038,0.962,0.038,0.038,True,Adora2a
Oligodendrocyte Precursor Cells,0.013692095,0.011240128,0.891,0.109,0.109,0.0735,False,Adora2a
Neurons,0.009519492,0.013848162,0.757,0.243,0.243,0.13,False,Adora2a
Excitatory Neurons,0.0049322974,0.01243631,0.653,0.347,0.347,0.18425,False,Adora2a
Myocytes,0.0063966042,0.01871382,0.632,0.368,0.368,0.221,False,Adora2a
Astrocytes,0.003919124,0.01620608,0.622,0.378,0.378,0.24716666666666667,False,Adora2a
Endothelial Cells,-0.007868497,0.031023808,0.402,0.598,0.402,0.2692857142857143,False,Adora2a
Endocrine Cells,0.005335748,0.027723724,0.582,0.418,0.418,0.28787500000000005,False,Adora2a
Neural Stem Cells,0.004008061,0.021550426,0.578,0.422,0.422,0.3027777777777778,False,Adora2a
Microglia,-0.001280581,0.018067425,0.462,0.538,0.462,0.3187000000000001,False,Adora2a
Oligodendrocytes,-0.0009884739,0.010359262,0.474,0.526,0.474,0.33281818181818185,False,Adora2a
GABAergic Neurons,-0.00043309917,0.019585652,0.508,0.492,0.492,0.34608333333333335,False,Adora2a
Oligodendrocytes,-0.01783985,0.008912344,0.021,0.979,0.021,0.021,True,Agpat4
Myocytes,0.0267744,0.018863447,0.92,0.08,0.08,0.0505,False,Agpat4
Oligodendrocyte Precursor Cells,0.013436627,0.011551495,0.879,0.121,0.121,0.074,False,Agpat4
Endocrine Cells,-0.018747194,0.028052133,0.258,0.742,0.258,0.12,False,Agpat4
Neurons,0.008610811,0.013621006,0.733,0.267,0.267,0.1494,False,Agpat4
Excitatory Neurons,0.006627818,0.012676534,0.701,0.299,0.299,0.17433333333333334,False,Agpat4
Medium Spiny Neurons,0.0030732092,0.00957541,0.641,0.359,0.359,0.2007142857142857,False,Agpat4
Astrocytes,0.004598718,0.016359098,0.637,0.363,0.363,0.221,False,Agpat4
Neural Stem Cells,0.0051154303,0.021249937,0.599,0.401,0.401,0.241,False,Agpat4
Endothelial Cells,-0.0073296633,0.030911528,0.408,0.592,0.408,0.2577,False,Agpat4
Microglia,-0.001087576,0.018113807,0.466,0.534,0.466,0.2766363636363636,False,Agpat4
GABAergic Neurons,-0.001067626,0.019768372,0.5,0.5,0.5,0.29525,False,Agpat4
Oligodendrocyte Precursor Cells,0.014062314,0.01125722,0.897,0.103,0.103,0.103,False,Agt
Neurons,0.010610568,0.013801767,0.777,0.223,0.223,0.163,False,Agt
Myocytes,0.009597744,0.018727979,0.685,0.315,0.315,0.21366666666666667,False,Agt
Excitatory Neurons,0.0049774265,0.0124353245,0.654,0.346,0.346,0.24675,False,Agt
Endothelial Cells,-0.0077964547,0.031045957,0.402,0.598,0.402,0.2778,False,Agt
Neural Stem Cells,0.0042631174,0.021533357,0.585,0.415,0.415,0.3006666666666667,False,Agt
Astrocytes,0.0023229248,0.016564803,0.574,0.426,0.426,0.31857142857142856,False,Agt
Medium Spiny Neurons,0.0010896445,0.009594629,0.562,0.438,0.438,0.3335,False,Agt
Endocrine Cells,0.002368813,0.027707968,0.538,0.462,0.462,0.3477777777777778,False,Agt
Microglia,-0.0005734359,0.018076815,0.473,0.527,0.473,0.3603,False,Agt
GABAergic Neurons,-0.001015787,0.01947434,0.5,0.5,0.5,0.373,False,Agt
Oligodendrocytes,-0.0002464344,0.0103456555,0.5,0.5,0.5,0.38358333333333333,False,Agt
Myocytes,0.046397813,0.018979056,0.992,0.008,0.008,0.008,True,Ahi1
Oligodendrocyte Precursor Cells,0.017610222,0.011758012,0.935,0.065,0.065,0.036500000000000005,True,Ahi1
Endocrine Cells,-0.032874055,0.028021537,0.109,0.891,0.109,0.06066666666666667,False,Ahi1
Oligodendrocytes,0.00732188,0.009942017,0.768,0.232,0.232,0.10350000000000001,False,Ahi1
Medium Spiny Neurons,0.006138143,0.009507014,0.746,0.254,0.254,0.1336,False,Ahi1
Astrocytes,0.0074650035,0.016559403,0.69,0.31,0.31,0.163,False,Ahi1
Neural Stem Cells,-0.008293804,0.021037824,0.337,0.663,0.337,0.18785714285714286,False,Ahi1
GABAergic Neurons,-0.0066531166,0.020769227,0.382,0.618,0.382,0.212125,False,Ahi1
Neurons,-0.003529912,0.012043449,0.389,0.611,0.389,0.2317777777777778,False,Ahi1
Excitatory Neurons,0.003865417,0.013027613,0.609,0.391,0.391,0.24770000000000003,False,Ahi1
Endothelial Cells,-0.0064495928,0.03088299,0.419,0.581,0.419,0.2632727272727273,False,Ahi1
Microglia,0.0013356217,0.018240543,0.511,0.489,0.489,0.28208333333333335,False,Ahi1
Myocytes,-0.6835315,0.020776339,0.0,1.0,0.0,0.0,True,Aldoa
Oligodendrocytes,0.03018601,0.010173964,0.999,0.001,0.001,0.0005,True,Aldoa
Neural Stem Cells,-0.046244457,0.020170579,0.013,0.987,0.013,0.004666666666666666,True,Aldoa
Oligodendrocyte Precursor Cells,0.025770372,0.011801012,0.987,0.013,0.013,0.006749999999999999,True,Aldoa
Neurons,0.021606863,0.011550072,0.969,0.031,0.031,0.0116,True,Aldoa
Endocrine Cells,-0.053044643,0.028922867,0.036,0.964,0.036,0.015666666666666666,True,Aldoa
Medium Spiny Neurons,-0.013958812,0.01098386,0.094,0.906,0.094,0.026857142857142857,True,Aldoa
Excitatory Neurons,0.017462034,0.017049462,0.847,0.153,0.153,0.042624999999999996,True,Aldoa
Astrocytes,0.016670559,0.017584236,0.829,0.171,0.171,0.05688888888888889,False,Aldoa
Microglia,0.016090611,0.019561358,0.797,0.203,0.203,0.07150000000000001,False,Aldoa
GABAergic Neurons,0.00631891,0.024698362,0.614,0.386,0.386,0.10009090909090909,False,Aldoa
Endothelial Cells,0.0064925803,0.029182151,0.59,0.41,0.41,0.12591666666666665,False,Aldoa
Myocytes,0.18759078,0.019376501,1.0,0.0,0.0,0.0,True,Aldoc
Endocrine Cells,0.07023006,0.02849472,0.99,0.01,0.01,0.005,True,Aldoc
Neural Stem Cells,0.038536582,0.019235548,0.987,0.013,0.013,0.007666666666666666,True,Aldoc
Neurons,0.022575887,0.01230424,0.964,0.036,0.036,0.01475,True,Aldoc
Oligodendrocyte Precursor Cells,0.019083424,0.011815624,0.951,0.049,0.049,0.0216,True,Aldoc
Medium Spiny Neurons,0.008650569,0.009640621,0.811,0.189,0.189,0.049499999999999995,True,Aldoc
Endothelial Cells,-0.014107698,0.02879894,0.308,0.692,0.308,0.08642857142857142,False,Aldoc
Oligodendrocytes,0.0037349819,0.008757749,0.668,0.332,0.332,0.117125,False,Aldoc
Astrocytes,0.0048744394,0.019232096,0.628,0.372,0.372,0.14544444444444446,False,Aldoc
Excitatory Neurons,0.0035665203,0.013423899,0.6,0.4,0.4,0.1709,False,Aldoc
Microglia,-0.003531279,0.019529685,0.422,0.578,0.422,0.19372727272727275,False,Aldoc
GABAergic Neurons,0.002135449,0.020910764,0.55,0.45,0.45,0.21508333333333338,False,Aldoc
Myocytes,-0.030004343,0.018756792,0.055,0.945,0.055,0.055,False,Alpl
Oligodendrocyte Precursor Cells,0.012845146,0.011338178,0.874,0.126,0.126,0.0905,False,Alpl
Neurons,0.009226009,0.013830715,0.75,0.25,0.25,0.14366666666666666,False,Alpl
Endothelial Cells,-0.015578393,0.030677423,0.305,0.695,0.305,0.184,False,Alpl
Excitatory Neurons,0.0047919448,0.012443691,0.65,0.35,0.35,0.21719999999999998,False,Alpl
Endocrine Cells,0.006863588,0.027751999,0.605,0.395,0.395,0.24683333333333332,False,Alpl
Neural Stem Cells,-0.00314605,0.021518981,0.432,0.568,0.432,0.27328571428571424,False,Alpl
Microglia,-0.0012980939,0.018064022,0.462,0.538,0.462,0.296875,False,Alpl
Medium Spiny Neurons,0.00032201293,0.009584316,0.536,0.464,0.464,0.3154444444444444,False,Alpl
Astrocytes,0.0005139877,0.016366463,0.535,0.465,0.465,0.33039999999999997,False,Alpl
Oligodendrocytes,-0.0013133367,0.010364527,0.466,0.534,0.466,0.3427272727272727,False,Alpl
GABAergic Neurons,-0.0013354854,0.019479977,0.496,0.504,0.496,0.3555,False,Alpl
Oligodendrocytes,-0.030824687,0.009665982,0.0,1.0,0.0,0.0,True,Anln
Oligodendrocyte Precursor Cells,0.013628108,0.0112617705,0.89,0.11,0.11,0.055,False,Anln
Myocytes,0.014942387,0.018726166,0.776,0.224,0.224,0.11133333333333334,False,Anln
Neurons,0.009452498,0.013814171,0.757,0.243,0.243,0.14425,False,Anln
Medium Spiny Neurons,0.0050598453,0.009566011,0.713,0.287,0.287,0.17279999999999998,False,Anln
Excitatory Neurons,0.0047720945,0.012433863,0.65,0.35,0.35,0.20233333333333334,False,Anln
Astrocytes,0.0035123427,0.016213723,0.61,0.39,0.39,0.22914285714285715,False,Anln
Endothelial Cells,-0.008189056,0.0310747,0.4,0.6,0.4,0.2505,False,Anln
Endocrine Cells,0.002151263,0.027751444,0.538,0.462,0.462,0.274,False,Anln
Microglia,-0.001008454,0.01807888,0.467,0.533,0.467,0.2933,False,Anln
Neural Stem Cells,0.0013781011,0.021456996,0.526,0.474,0.474,0.30972727272727274,False,Anln
GABAergic Neurons,-0.0009675225,0.019482475,0.502,0.498,0.498,0.3254166666666667,False,Anln
Endocrine Cells,0.09768745,0.029037891,1.0,0.0,0.0,0.0,True,Anxa2
Oligodendrocyte Precursor Cells,0.012742476,0.011257439,0.874,0.126,0.126,0.063,False,Anxa2
Neurons,0.008992064,0.0137954345,0.741,0.259,0.259,0.12833333333333333,False,Anxa2
Excitatory Neurons,0.004566076,0.012436816,0.64,0.36,0.36,0.18625,False,Anxa2
Astrocytes,0.0032476706,0.016474703,0.6,0.4,0.4,0.229,False,Anxa2
Endothelial Cells,-0.0070266435,0.03054807,0.409,0.591,0.409,0.259,False,Anxa2
Neural Stem Cells,-0.003092579,0.02090535,0.432,0.568,0.432,0.2837142857142857,False,Anxa2
Myocytes,0.0006765411,0.018875523,0.526,0.474,0.474,0.3075,False,Anxa2
Microglia,0.0017469452,0.01810537,0.523,0.477,0.477,0.3263333333333333,False,Anxa2
Oligodendrocytes,0.0004978335,0.010234358,0.523,0.477,0.477,0.3414,False,Anxa2
Medium Spiny Neurons,-0.00021329045,0.009548405,0.512,0.488,0.488,0.3547272727272727,False,Anxa2
GABAergic Neurons,-0.0014858611,0.01949516,0.492,0.508,0.492,0.3661666666666667,False,Anxa2
Oligodendrocyte Precursor Cells,0.013458165,0.011295693,0.886,0.114,0.114,0.114,False,Apln
Neurons,0.008825065,0.013803009,0.738,0.262,0.262,0.188,False,Apln
Excitatory Neurons,0.004366007,0.012477522,0.636,0.364,0.364,0.24666666666666667,False,Apln
Oligodendrocytes,-0.004066192,0.010258897,0.373,0.627,0.373,0.27825,False,Apln
Endothelial Cells,-0.010356099,0.031008491,0.377,0.623,0.377,0.298,False,Apln
Myocytes,0.0056193625,0.01871054,0.618,0.382,0.382,0.312,False,Apln
Medium Spiny Neurons,0.0016020485,0.009574873,0.584,0.416,0.416,0.32685714285714285,False,Apln
Microglia,-0.003112294,0.018079467,0.424,0.576,0.424,0.33899999999999997,False,Apln
Neural Stem Cells,0.003570907,0.021551581,0.572,0.428,0.428,0.34888888888888886,False,Apln
Astrocytes,0.00018331528,0.0163984,0.525,0.475,0.475,0.3615,False,Apln
Endocrine Cells,0.0006709074,0.027736379,0.517,0.483,0.483,0.3725454545454545,False,Apln
GABAergic Neurons,-0.0015980238,0.01951446,0.491,0.509,0.491,0.3824166666666666,False,Apln
Myocytes,0.15321459,0.019346278,1.0,0.0,0.0,0.0,True,Apod
Oligodendrocytes,-0.03995659,0.010082048,0.0,1.0,0.0,0.0,True,Apod
Endocrine Cells,0.040645473,0.02840112,0.922,0.078,0.078,0.026,True,Apod
Oligodendrocyte Precursor Cells,0.011963317,0.011356672,0.849,0.151,0.151,0.057249999999999995,False,Apod
Neurons,0.008544821,0.013747547,0.731,0.269,0.269,0.0996,False,Apod
Excitatory Neurons,0.0045467466,0.012457029,0.64,0.36,0.36,0.143,False,Apod
Astrocytes,0.0027024557,0.016734945,0.584,0.416,0.416,0.182,False,Apod
Medium Spiny Neurons,0.0014462275,0.009545336,0.576,0.424,0.424,0.21225,False,Apod
Microglia,-0.0022271173,0.018132864,0.44,0.56,0.44,0.23755555555555555,False,Apod
Neural Stem Cells,-0.0025713886,0.021421574,0.443,0.557,0.443,0.2581,False,Apod
Endothelial Cells,-0.0018597963,0.029638533,0.477,0.523,0.477,0.27799999999999997,False,Apod
GABAergic Neurons,-0.0007467826,0.019541774,0.505,0.495,0.495,0.2960833333333333,False,Apod
Myocytes,0.043502428,0.01892957,0.99,0.01,0.01,0.01,True,Appl2
Oligodendrocyte Precursor Cells,0.015668875,0.011612588,0.909,0.091,0.091,0.050499999999999996,False,Appl2
Neurons,0.013313864,0.013667402,0.829,0.171,0.171,0.09066666666666667,False,Appl2
Medium Spiny Neurons,0.007981394,0.009547675,0.792,0.208,0.208,0.12,False,Appl2
Astrocytes,-0.007203884,0.01722072,0.345,0.655,0.345,0.16499999999999998,False,Appl2
Excitatory Neurons,0.0048560034,0.01253951,0.651,0.349,0.349,0.19566666666666666,False,Appl2
Endothelial Cells,-0.007521121,0.030762862,0.406,0.594,0.406,0.22571428571428573,False,Appl2
Oligodendrocytes,-0.0024556725,0.009969216,0.425,0.575,0.425,0.250625,False,Appl2
Neural Stem Cells,0.002895276,0.021072371,0.559,0.441,0.441,0.27177777777777773,False,Appl2
Endocrine Cells,0.0016316136,0.02796839,0.53,0.47,0.47,0.29159999999999997,False,Appl2
GABAergic Neurons,7.87681e-06,0.019654304,0.517,0.483,0.483,0.30899999999999994,False,Appl2
Microglia,0.0006384543,0.018280592,0.496,0.504,0.496,0.3245833333333333,False,Appl2
Oligodendrocyte Precursor Cells,0.014504089,0.011366716,0.9,0.1,0.1,0.1,False,Aqp4
Neurons,0.010733198,0.013732262,0.781,0.219,0.219,0.1595,False,Aqp4
Myocytes,0.007869432,0.018777609,0.658,0.342,0.342,0.22033333333333335,False,Aqp4
Excitatory Neurons,0.005162708,0.012469607,0.654,0.346,0.346,0.25175000000000003,False,Aqp4
Medium Spiny Neurons,0.0033427621,0.0095747,0.648,0.352,0.352,0.2718,False,Aqp4
Neural Stem Cells,0.0049218056,0.021415383,0.594,0.406,0.406,0.2941666666666667,False,Aqp4
Endothelial Cells,-0.0071061403,0.030903313,0.409,0.591,0.409,0.31057142857142855,False,Aqp4
Astrocytes,-0.0029345884,0.017000435,0.449,0.551,0.449,0.32787499999999997,False,Aqp4
Endocrine Cells,0.0028715513,0.02773618,0.543,0.457,0.457,0.3422222222222222,False,Aqp4
